id,gender,age,date,course_name,before_arousal,before_subjective_preparation,before_anger,before_hate,before_contempt,before_disgust,before_fear,before_disappointment,before_shame,before_regret,before_guilt,before_sadness,before_compassion,before_relief,before_admiration,before_love,before_contentment,before_pleasure,before_joy,before_pride,before_amusement,before_interest,before_other_emotion,after_arousal,after_subjective_performance,after_anger,after_hate,after_contempt,after_disgust,after_fear,after_disappointment,after_shame,after_regret,after_guilt,after_sadness,after_compassion,after_relief,after_admiration,after_love,after_contentment,after_pleasure,after_joy,after_pride,after_amusement,after_interest,after_other_emotion,permission,data_recorder,course_code,credit,semester,requirement,course_level,course_prequisit,lecturer_name,lecturer_email,course_language,grade
138,female,20,########,A kutatásmódszertan alapjai,4,3,4,1,1,1,4,NA,2,5,4,4,3,2,3,4,2,1,2,2,3,5,NA,1,2,3,1,1,1,1,3,5,4,4,3,4,4,2,4,3,3,2,2,2,2,NA,1,Thomas,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,3
380,male,20,########,A kutatásmódszertan alapjai,3,2,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,NA,3,NA,3,NA,NA,1,Thomas,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,2
171,female,19,########,A kutatásmódszertan alapjai,2,4,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Thomas,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,4
254,female,19,########,A kutatásmódszertan alapjai,3,5,NA,NA,NA,NA,4,NA,1,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,5,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,4,4,4,NA,1,Thomas,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,4
128,female,19,########,A kutatásmódszertan alapjai,5,2,1,1,1,1,5,4,3,5,5,2,1,1,1,1,1,1,1,1,NA,1,NA,2,4,1,1,1,1,1,1,2,1,2,1,1,4,1,1,4,1,4,1,1,4,NA,1,Thomas,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,4
340,female,19,########,A kutatásmódszertan alapjai,4,4,NA,NA,NA,NA,2,3,NA,NA,2,NA,NA,1,NA,NA,2,1,2,2,2,3,NA,4,3,NA,NA,NA,NA,3,3,3,3,3,3,NA,2,NA,NA,2,NA,NA,NA,1,NA,NA,1,Thomas,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
106,female,21,########,A kutatásmódszertan alapjai,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,3,2,1,NA,5,NA,NA,NA,5,NA,NA,NA,5,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,5,NA,1,Thomas,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,2
310,female,19,########,A kutatásmódszertan alapjai,4,4,NA,NA,NA,NA,4,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,4,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Thomas,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
5,male,22,########,A kutatásmódszertan alapjai,5,3,NA,NA,NA,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,3,3,NA,NA,NA,NA,3,NA,2,NA,NA,NA,NA,3,NA,NA,2,NA,NA,1,NA,NA,NA,1,Thomas,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,4
116,female,19,########,A kutatásmódszertan alapjai,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,3,3,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,4,NA,4,NA,4,4,NA,1,Thomas,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
396,female,19,########,A kutatásmódszertan alapjai,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,2,1,1,NA,NA,1,Thomas,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,NA
235,female,20,########,A kutatásmódszertan alapjai,3,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,3,4,3,4,3,4,5,hála,1,Thomas,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
131,female,20,########,A kutatásmódszertan alapjai,4,4,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,3,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,4,4,NA,3,4,NA,3,3,NA,NA,1,Thomas,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,4
331,female,19,########,A kutatásmódszertan alapjai,4,4,NA,NA,NA,NA,1,NA,1,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Thomas,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,2
8,female,20,########,A kutatásmódszertan alapjai,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,4,NA,NA,NA,NA,NA,NA,1,Thomas,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,4
376,female,18,########,A kutatásmódszertan alapjai,2,5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,4,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,4,NA,NA,NA,2,4,NA,1,Thomas,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,2
399,female,22,########,A kutatásmódszertan alapjai,3,4,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,3,3,NA,NA,NA,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,Thomas,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,3
104,female,20,########,A kutatásmódszertan alapjai,2,3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,4,NA,4,NA,NA,4,NA,1,Thomas,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,4
195,female,18,########,A kutatásmódszertan alapjai,2,2,5,NA,NA,NA,5,4,NA,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,3,4,NA,NA,NA,5,5,NA,4,4,4,NA,1,NA,NA,NA,NA,NA,NA,NA,3,NA,1,Thomas,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,3
28,male,22,########,A kutatásmódszertan alapjai,4,4,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,2,NA,NA,NA,NA,1,Thomas,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,3
102,female,19,########,A kutatásmódszertan alapjai,2,3,NA,NA,NA,NA,3,NA,NA,NA,4,3,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,1,4,NA,NA,NA,NA,4,NA,2,NA,3,NA,NA,NA,4,4,3,NA,3,2,3,NA,NA,1,Thomas,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,3
359,female,19,########,A kutatásmódszertan alapjai,3,5,1,1,1,1,4,1,1,1,1,3,1,1,1,1,1,2,2,1,1,4,NA,2,4,1,1,1,1,4,4,1,1,1,4,2,5,1,1,3,1,1,1,4,5,NA,1,Thomas,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,3
262,female,20,########,A kutatásmódszertan alapjai,4,3,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,3,NA,4,NA,4,4,NA,1,Thomas,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,3
305,female,20,########,A kutatásmódszertan alapjai,4,3,NA,NA,NA,NA,5,NA,NA,NA,3,4,NA,NA,NA,4,NA,NA,NA,NA,3,4,NA,2,3,NA,NA,NA,NA,3,5,NA,5,4,4,NA,4,NA,4,NA,NA,3,NA,4,NA,NA,1,Thomas,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,3
241,female,18,########,A kutatásmódszertan alapjai,3,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Thomas,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,4
337,female,20,########,A kutatásmódszertan alapjai,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,3,5,4,4,NA,3,4,NA,NA,NA,NA,2,2,NA,NA,NA,2,NA,4,NA,NA,4,3,5,4,3,NA,NA,1,Thomas,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,3
32,male,19,########,A kutatásmódszertan alapjai,3,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,5,NA,3,3,4,4,NA,1,Thomas,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
348,female,19,########,A kutatásmódszertan alapjai,4,4,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,3,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Thomas,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,3
119,female,19,########,A kutatásmódszertan alapjai,3,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,NA,4,NA,NA,NA,NA,1,Thomas,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,3
145,female,22,########,A kutatásmódszertan alapjai,4,3,NA,NA,NA,NA,4,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,3,NA,4,NA,NA,4,NA,NA,NA,4,NA,NA,NA,Sára Posta,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,NA
401,female,19,########,A kutatásmódszertan alapjai,2,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,2,NA,3,4,NA,NA,NA,NA,2,1,NA,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,2,NA,1,Sára Posta,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,3
123,female,19,########,A kutatásmódszertan alapjai,4,3,NA,NA,NA,NA,3,NA,NA,NA,3,NA,NA,2,NA,NA,2,NA,NA,NA,NA,2,NA,3,3,NA,NA,NA,NA,2,NA,NA,2,3,NA,NA,4,NA,NA,3,NA,NA,NA,NA,3,NA,1,Sára Posta,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,3
141,female,20,########,A kutatásmódszertan alapjai,2,2,NA,NA,NA,NA,NA,5,NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,3,NA,NA,NA,NA,NA,NA,NA,3,NA,1,Sára Posta,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,2
6,female,19,########,A kutatásmódszertan alapjai,3,2,NA,NA,NA,NA,2,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,NA,1,2,NA,NA,NA,NA,3,NA,NA,2,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,5,NA,1,Sára Posta,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,2
372,female,21,########,A kutatásmódszertan alapjai,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,3,4,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,2,NA,2,2,3,3,NA,1,Sára Posta,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,3
65,female,19,########,A kutatásmódszertan alapjai,1,2,4,1,1,1,3,4,1,3,1,4,1,1,1,1,1,1,1,1,2,2,NA,2,4,1,1,1,2,1,4,1,3,1,4,1,2,1,1,1,1,2,1,2,1,NA,1,Sára Posta,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,1
425,female,21,########,Affective Psychology,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none of these,3,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA,1,Erlend,PSYB12-118; PSYB17-113,3,2018/19/1,exam,BA,NA,Józsa Emese,jozsa.emese@ppk.elte.hu,English,2
252,male,20,########,Affective Psychology,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none of these,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none of these,1,Erlend,PSYB12-118; PSYB17-113,3,2018/19/1,exam,BA,NA,Józsa Emese,jozsa.emese@ppk.elte.hu,English,1
405,female,20,########,Affective Psychology,4,3,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Erlend,PSYB12-118; PSYB17-113,3,2018/19/1,exam,BA,NA,Józsa Emese,jozsa.emese@ppk.elte.hu,English,3
30,female,20,########,Affective Psychology,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,5,5,NA,5,3,NA,NA,NA,NA,5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Erlend,PSYB12-118; PSYB17-113,3,2018/19/1,exam,BA,NA,Józsa Emese,jozsa.emese@ppk.elte.hu,English,4
191,male,22,########,Affective Psychology,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,0,Erlend,PSYB12-118; PSYB17-113,3,2018/19/1,exam,BA,NA,Józsa Emese,jozsa.emese@ppk.elte.hu,English,NA
2,female,20,########,Affective Psychology,4,4,2,1,1,1,1,1,1,1,2,1,1,1,4,4,4,5,4,4,4,4,NA,4,4,3,3,3,3,1,1,1,3,3,1,4,2,4,2,4,4,4,4,4,3,NA,1,Erlend,PSYB12-118; PSYB17-113,3,2018/19/1,exam,BA,NA,Józsa Emese,jozsa.emese@ppk.elte.hu,English,NA
16,female,24,########,Affective Psychology,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Erlend,PSYB12-118; PSYB17-113,3,2018/19/1,exam,BA,NA,Józsa Emese,jozsa.emese@ppk.elte.hu,English,1
291,female,20,########,Affective Psychology,3,3,NA,NA,NA,NA,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,4,NA,4,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,4,NA,1,Erlend,PSYB12-118; PSYB17-113,3,2018/19/1,exam,BA,NA,Józsa Emese,jozsa.emese@ppk.elte.hu,English,4
275,male,22,########,Affective Psychology,3,2,NA,NA,NA,NA,NA,1,3,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,frustration,3,2,4,3,NA,NA,4,5,NA,3,4,3,NA,4,1,1,1,1,NA,1,1,1,NA,1,Erlend,PSYB12-118; PSYB17-113,3,2018/19/1,exam,BA,NA,Józsa Emese,jozsa.emese@ppk.elte.hu,English,NA
236,female,20,########,Affective Psychology,5,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,anxious,2,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,4,2,5,NA,NA,NA,NA,1,Erlend,PSYB12-118; PSYB17-113,3,2018/19/1,exam,BA,NA,Józsa Emese,jozsa.emese@ppk.elte.hu,English,4
269,male,19,########,Affective Psychology,3,4,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,3,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,3,NA,NA,NA,2,NA,3,NA,NA,NA,1,Erlend,PSYB12-118; PSYB17-113,3,2018/19/1,exam,BA,NA,Józsa Emese,jozsa.emese@ppk.elte.hu,English,5
393,female,24,########,Történeti és narratív pszichológia,4,3,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,3,3,NA,3,3,4,NA,NA,NA,NA,4,1,2,2,1,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,PSZM17-TS-107,4,2018/19/1,Kollokvium (5),BA,NA,Szabó Zsolt Péter,szabo.zsolt.peter@ppk.elte.hu,Hungarian,NA
166,female,25,########,Történeti és narratív pszichológia,4,3,2,NA,NA,NA,4,NA,4,1,2,3,NA,NA,NA,NA,2,2,4,3,NA,5,NA,4,4,NA,NA,NA,NA,NA,1,NA,3,2,1,NA,5,NA,4,4,4,4,4,5,4,NA,NA,NA,PSZM17-TS-107,4,2018/19/1,Kollokvium (5),BA,NA,Szabó Zsolt Péter,szabo.zsolt.peter@ppk.elte.hu,Hungarian,NA
59,male,24,########,Történeti és narratív pszichológia,4,1,1,1,1,1,3,1,4,2,3,3,1,1,1,1,1,1,2,1,1,4,NA,3,2,1,1,1,1,3,3,2,1,1,2,NA,3,1,1,1,1,NA,2,2,1,NA,NA,NA,PSZM17-TS-107,4,2018/19/1,Kollokvium (5),BA,NA,Szabó Zsolt Péter,szabo.zsolt.peter@ppk.elte.hu,Hungarian,NA
247,male,31,########,Történeti és narratív pszichológia,4,4,1,1,1,1,3,1,1,2,NA,1,1,1,1,1,1,3,3,2,3,5,NA,2,4,1,1,1,1,1,1,1,1,1,1,1,3,1,1,4,2,4,3,4,5,NA,NA,NA,PSZM17-TS-107,4,2018/19/1,Kollokvium (5),BA,NA,Szabó Zsolt Péter,szabo.zsolt.peter@ppk.elte.hu,Hungarian,NA
352,female,22,########,"Szervezeti stratégia, struktúra és szervezeti működés",4,3,NA,NA,NA,NA,4,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4,4,NA,NA,NA,NA,1,2,NA,NA,3,NA,NA,5,NA,NA,3,NA,3,3,NA,NA,NA,1,Sára Posta,PSZM17-MU-101,4,2018/19/1,Kollokvium (5),MA,NA,Kádi Anna,kadi.anna@ppk.elte.hu,Hungarian,5
42,female,22,########,"Szervezeti stratégia, struktúra és szervezeti működés",3,4,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,4,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,2,NA,1,Sára Posta,PSZM17-MU-101,4,2018/19/1,Kollokvium (5),MA,NA,Kádi Anna,kadi.anna@ppk.elte.hu,Hungarian,4
344,male,26,########,"Szervezeti stratégia, struktúra és szervezeti működés",3,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,2,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Sára Posta,PSZM17-MU-101,4,2018/19/1,Kollokvium (5),MA,NA,Kádi Anna,kadi.anna@ppk.elte.hu,Hungarian,3
230,male,24,########,"Szervezeti stratégia, struktúra és szervezeti működés",4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,4,4,NA,4,2,NA,NA,NA,NA,NA,NA,NA,4,NA,4,NA,3,NA,NA,NA,NA,NA,3,NA,4,NA,1,Sára Posta,PSZM17-MU-101,4,2018/19/1,Kollokvium (5),MA,NA,Kádi Anna,kadi.anna@ppk.elte.hu,Hungarian,3
341,female,21,########,Filozófia- és pszichológiatörténet,4,3,1,1,2,2,2,3,3,3,3,3,4,4,3,2,2,2,2,2,1,3,NA,3,2,2,1,1,1,1,3,2,3,3,3,2,4,2,1,2,2,2,2,3,2,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,NA
446,female,20,########,Filozófia- és pszichológiatörténet,3,3,NA,NA,NA,NA,3,NA,NA,3,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2,NA,3,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,4,NA,NA,NA,NA,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,NA
278,female,22,########,Filozófia- és pszichológiatörténet,5,1,NA,NA,NA,3,3,3,4,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,4,NA,1,NA,1,NA,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
310,female,19,########,Filozófia- és pszichológiatörténet,4,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,5,NA,NA,NA,NA,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,5
270,female,21,########,Filozófia- és pszichológiatörténet,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,4,5,*CANTREAD,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,4,elnes,1,Thomas,PSZB09-101; PSZB17-101,3,2018/19/1,Kollokvium (5),BA,NA,Aczél Balázs,aczel.balazs@ppk.elte.hu,Hungarian,NA
